nom_sv,site_vote_id,circonscription_id
E.P. YIFULU,5025032,5025
E.P ITENGE LIKOLO,5025033,5025
E.P YABAONDO,5025034,5025
E.P. ITENGE-BAS,5025035,5025
E.P. YABOILA,5025036,5025
E.P. YAENISA,5025037,5025
I.T.C. IMBOLO,5025038,5025
LOMBE,5025039,5025
E.P. BABUDJANGO (BOSAKA),5025040,5025
E.P YALISINGO,5025041,5025
E.P. BALUOLA,5025042,5025
EP LUETE II / YAFETA,5025043,5025
INSTITUT LINGUNGU L,5025044,5025
INSTITUT YABOSIMBA,5025045,5025
INSTITUT YASENDA,5025046,5025
CENTRE DE SANTE,5025047,5025
INSTITUT IHOA,5025048,5025
EP MBOLE BOHUMA,5025049,5025
EP YABASABOLA,5025050,5025
CENTRE DE SANTE BOOLO,5025051,5025
INSTITUT YAHISULI 2,5025052,5025
E.P. MANGALA,5025053,5025
E.P YABONGONDA,5025054,5025
E.P. YAMOLENDE,5025055,5025
INST. LUETE,5025056,5025
INSTITUT MUMBA,5025057,5025
E.P. YASANGANDIA,5025058,5025
EP LUMUMBA/YAMBOSE,5025059,5025
POSTE DE SANTE YANDJA RIVE,5025060,5025
INSTITUT BAONGA,5025061,5025
INSTITUT ILONDO,5025062,5025
E.P. BOLIMOSISA,5025063,5025
E.P. BOLIMOSISA II,5025064,5025
E.P. 1 YAFUNGA,5025065,5025
E.P. BONDJELE,5025066,5025
E.P YAEKELA,5025067,5025
E.P. YALIKINA,5025068,5025
E.P. YAOMBOLE,5025069,5025
E.P. WEKO,5025070,5025
E.P LILANDA,5025071,5025
E.P. YAMBAU,5025072,5025
E.P YALIBOTO,5025073,5025
E.P YALIBWA/YASEKWE,5025074,5025
E.P YAOLIMELA,5025075,5025
E.P. YALOLIA,5025076,5025
E.P. YELENGE,5025077,5025
INST. YALOLIA (CELPA),5025078,5025
E.P. BATETE,5025079,5025
E.P. BOKAU,5025080,5025
E.P. YASELIA,5025081,5025
E.P. YANGONDE,5025082,5025
E.P. YANGAMBI LOKELE,5025083,5025
E.P YALOTCHA,5025084,5025
E.P. YALOKOMBE,5025085,5025
E.P LUMBULUMBU,5025086,5025
E.P. YAKUSU,5025087,5025
E.P. 1 BOLONGO,5025088,5025
INSTITUT IBILA BOLEA,5025089,5025
E.P WETE,5025090,5025
E.P. YAOSENGE,5025091,5025
E.P LIKOLO-WALE,5025092,5025
E.P YAKUNGU,5025093,5025
E.P. LOTUMBE,5025094,5025
E.P.1 LOME,5025095,5025
E.P BOKONGO,5025096,5025
E.P. BONGUNGU,5025097,5025
INST. PROFESSIONNEL MOGOYA,5025098,5025
E.P YALIKUTU,5025099,5025
E.P. YAOTIKE,5025100,5025
CABANE DE YAOTOKE,5025101,5025
E.P. YALIKOMBO,5025102,5025
E.P. YAWENDA,5025103,5025
E.P. LIEKI,5025104,5025
E.P. LILEKE,5025105,5025
EP YAOKASANGA,5025106,5025
E.P ILOTA,5025107,5025
E.P MAYI/YALANGA,5025108,5025
E.P. LOHOLO,5025109,5025
E.P. YASENDU,5025110,5025
E.P. ILAMBI,5025111,5025
EP BAGOMA,5025112,5025
EP ILAMBI MOKE,5025113,5025
E.P. YANKWAMU,5025114,5025
E.P.1 DJABIR,5025115,5025
PETIT SEMINAIRE ANUARITE BOLINGO,5025116,5025
E.P. TOBANDI,5025117,5025
E.P. YABOTIANONGO,5025118,5025
INSTITUT YABONGENGO,5025119,5025
INSTITUT YALOSUNA,5025120,5025
E.P NYOTA,5025121,5025
E.P. BULA,5025122,5025
E.P BAUTU,5025123,5025
E.P TOLAW,5025124,5025
E.P. YATUMBO,5025125,5025
INSTITUT LIGASA,5025126,5025
E.P LIFOFE,5025127,5025
E.P YAMESEMA,5025128,5025
E.P. MALINDA,5025129,5025
E.P. YAFOLE,5025130,5025
E.P. YANKELELI,5025131,5025
E.P. 1 ISANGI,5025132,5025
EP ISANGI CODIS,5025133,5025
CENTRE DE SANTE N'GAZI,5025134,5025
E.P. 1 EKUTSU,5025135,5025
EP MGR LOKENGE,5025136,5025
EP REVEREND MBOKA,5025137,5025
INST. LOYA BOLENGA,5025138,5025
CABANE YOHE,5026001,5026
E.P. YALONGWA,5026002,5026
EP LOLINGO BOSOKU,5026003,5026
EP YANDONGE,5026004,5026
EP  2 LOMBO,5026005,5026
EP  LOMBO,5026006,5026
EP 2 BONGIMA,5026007,5026
EP BUMA,5026008,5026
EP LOMBA  I,5026009,5026
E.P OWAMA,5026010,5026
EP YAMANGI,5026011,5026
E.P. LIEMBE,5026012,5026
EP KABOTO,5026013,5026
E.P. YALOOLA,5026016,5026
CENTRE DE SANTE ETAT YALIKITO/CENTRAL,5026017,5026
CABANE BONGEMBA,5026018,5026
E.P. NGUNGU,5026019,5026
EP LITUMBE,5026020,5026
"EP,LIANDE",5026021,5026
"EP,MONDELE",5026022,5026
EP.BAYOLO,5026023,5026
EP.MEKAKE,5026024,5026
EP.MOSITE,5026025,5026
INST. ETOKA,5026026,5026
INSTITUT LOBOLO,5026027,5026
INSTITUT MBANGI,5026028,5026
E.P. 2 LIEKI,5026029,5026
EP NGOMBE,5026030,5026
E.P. YAPETE,5026031,5026
EP NGELO,5026032,5026
EP YAOLAKI,5026033,5026
CABANE KAWELE,5026034,5026
CABANE YAUTO,5026035,5026
E.P NDONGO,5026036,5026
E.P. KORE,5026037,5026
"EP,BOHA",5026038,5026
"EP,LOLINGO/YATSIMBA",5026039,5026
INSTUTUT YAOMANGA I,5026040,5026
E.P YANDONGE,5026041,5026
EP LOLINGO BOKALA,5026042,5026
INSTITUT LIANGO,5026043,5026
E.P  NDJOMBOLANDA,5026044,5026
EP NGOMBE II,5026045,5026
E.P. SIMBA,5026046,5026
EP LISOKU,5026047,5026
EP YAKANA,5026048,5026
EP YAMAITA/BOKOLE,5026049,5026
CABANE  LUENDE,5026050,5026
CABANE CAMP IZB,5026051,5026
E.P.2 MOMBESA,5026052,5026
EP  NGONDA,5026053,5026
EP 2 MOMBONGO,5026054,5026
CABANE DE YAMONGENDA,5026055,5026
CABANE YAMONGALA,5026056,5026
E.P. BONDAMBA,5026057,5026
EP KONGOLO,5026058,5026
EP LIKOSO,5026059,5026
INSTITUT BONGIMA,5026060,5026
E.P. BOLEKOMAI,5026061,5026
EP  BOLEKO,5026062,5026
EP  YAHORIO,5026063,5026
CENTRE DE SANTE BONAMA,5026064,5026
E.P. HEMBE,5026065,5026
EP BONAMA/YAMAITA,5026066,5026
EP MOMBOLE,5026067,5026
EP MONANA,5026068,5026
EP MONDIMBI,5026069,5026
E.P. YAHUMA,5026070,5026
EP BOLINGA,5026071,5026
EP LUALI,5026072,5026
C.S. MWINGI,5027001,5027
INSTITUT BANDU,5027002,5027
CS SOKINEX,5027003,5027
E.P. BAFAMBA,5027004,5027
EP YASONGA,5027005,5027
INST YAKINDWA,5027006,5027
E.P. YANGOMBI,5027007,5027
EP KOMOY,5027008,5027
E.P. YALULU,5027009,5027
EP BOKPAMBA,5027010,5027
"EP, YAMOKATU",5027011,5027
"EP, YAOKUNGU",5027012,5027
"EP, YAWINAWINA",5027013,5027
EP. YAKINDWA,5027014,5027
E.P BAHONGE,5027015,5027
EP. MONGILI,5027016,5027
E.P. BOLILA,5027017,5027
E.P. YAMOKWA,5027018,5027
EP YELOTI,5027019,5027
CENTRE DE SANTE KUULU,5027020,5027
CS EWOLO,5027021,5027
EP 3. MOMBONGO/BOULO,5027022,5027
E.P. YALIWASA,5027023,5027
EP YANGWA,5027024,5027
EP YAWANA,5027025,5027
INST. TECHN. AGRI. YAMONGBUMIA,5027026,5027
EP YAMELE,5027027,5027
EP YAPANGE,5027028,5027
INST KELENGE,5027029,5027
INST. PEDAGOGIQUE MOBUTU,5027030,5027
EP YAOLEMA,5027031,5027
INSTITUT BOLAMA,5027032,5027
INSTITUT MOENGE,5027033,5027
INSTITUT NDOMBALA,5027034,5027
E.P. YAMANDUNDU,5027035,5027
EP YANGOLO,5027036,5027
E.P. WAKUMU,5027037,5027
EP MOKEKE,5027038,5027
EP BAFALUMA,5027039,5027
EP.MAKUBA/LIONS,5027040,5027
CS. YAHILA,5027041,5027
EP. MOLENDE,5027042,5027
EP. MOLIWA,5027043,5027
EP BOKPAMBA/BOSENGIA,5027044,5027
EP. ASADA,5027045,5027
EP YANGBONGBO / BADUMBE,5027046,5027
CABANE DE BOKONGOLIA,5027047,5027
CABANE DE BASALI,5027048,5027
EP EM BOBOTO/LOKUTU,5027049,5027
E.P YALIBWA,5027050,5027
EP  BONGONDO,5027051,5027
INSTITUT BUNGA/BOMBONGO 2,5027052,5027
E.P  BOMBASE,5027053,5027
"EP,KAKOLO",5027054,5027
E.P.  BOMBONGO,5027055,5027
E.P. BONGBALE,5027056,5027
E.P. BAONDE,5027057,5027
"EP, MIKAKI",5027058,5027
E.P. BANYUNGU,5027059,5027
E.P. LIAMBE,5027060,5027
EP ISOMBO BOMBOTE,5027061,5027
INSTITUT PEDAGOGIQUE DE YAMBOMBA,5027062,5027
E.P. BAHONGA,5027063,5027
"EP, ALOBA / BOSAU",5027064,5027
"EP, BOBAULA",5027065,5027
"EP, BOLIKANGO",5027066,5027
EP. MONGANDJO,5027067,5027
INST. MONGANDJO,5027068,5027
EP MONGANDJO/YAMOFILELE,5027069,5027
"EP,YAMOKANDA",5027070,5027
E.P. YALEMBA,5027071,5027
EP II. YEBISA,5027072,5027
INST. PEDAGOGIQUE,5027073,5027
E.P. KOKI,5027074,5027
EP MONZOTO,5027075,5027
E.P. BOMANE,5027076,5027
"EP, YAMBESE-MBUTU",5027077,5027
E.P. II BASOKO,5027078,5027
EP 1 LOKUMETE,5027079,5027
EP 2 LOKUMETE,5027080,5027
EP 2 LOKUTU,5027081,5027
EP ARUWIMI,5027082,5027
EP BOLEMBO,5027083,5027
EP CAMP QUATRE,5027084,5027
EP LIBAMBA,5027085,5027
EP LISALAMA,5027086,5027
INST. BOLIKANGO,5027087,5027
CABANE DE AKAMBU,5031001,5031
CABANE DE BANGBALEA,5031002,5031
EP MAMBELE,5031003,5031
E.P. MONGBONDO,5031004,5031
CABANE DE BONGBONGO,5031005,5031
E.P. KUSA BENGE,5031006,5031
BOWAYI,5031007,5031
E.P. BODE,5031008,5031
E.P. LIKALI,5031009,5031
E.P. BOKAPO,5031010,5031
E.P. BOMEME,5031011,5031
CABANE DE BOSUMBAGA,5031012,5031
E.P. YEME,5031013,5031
CENTRE DE SANTE KOTELI,5031014,5031
E.P. ZABEA,5031015,5031
EP KOTELI NDIO,5031016,5031
INSTITUT GATANGA,5031017,5031
CABANE DE LULUA,5031018,5031
E.P. DUNGU,5031019,5031
E.P. SOSOMBO LULUA,5031020,5031
E.P. MOPEMBA,5031021,5031
CS MASELEBENDE,5031022,5031
EP. MASELEBENDE,5031023,5031
PARCELLE CHEF,5031024,5031
CABANE DE NDIO II,5031025,5031
SALONGO,5031026,5031
EP EKOPI,5031027,5031
E.P. BUMBU MELUME,5031028,5031
CABANE DE BOBENGE,5031029,5031
E.P. PAMEA,5031030,5031
EP PAMEYA,5031031,5031
MOLOKABONGE,5031032,5031
CABANE DE ENDONGO,5031033,5031
E.P. MOPEMBA /RAIL,5031034,5031
CABANE DE BOGBAZE,5031035,5031
E.P. BOKUSI,5031036,5031
E.P. NGUME,5031037,5031
E.P. BOPANDO,5031038,5031
CABANE DE KPOKPODE,5031039,5031
E.P. MOMOTI/BOSOI,5031040,5031
CABANE DE BOZAKI,5031041,5031
CABANE DE BANGBA,5031042,5031
E.P. BAGBE,5031043,5031
CABANE DE BOBATI,5031044,5031
E.P. LIGUGA,5031045,5031
E.P. BARISI,5031046,5031
RESIDENCE NENDAKA,5031047,5031
E.P. SOMBO,5031048,5031
CABANE DE BODAKPA II,5031049,5031
E.P. YEMA,5031050,5031
CABANE DE BOKASELE,5031051,5031
CABANE DE BOMBUNA,5031052,5031
E.P. KUMU,5031053,5031
E.P. NENDAKA,5031054,5031
CABANE DE BONDINGIMA,5031055,5031
CABANE DE BONDULUNGBA,5031056,5031
CABANE DE BONGBAGELE,5031057,5031
CABANE DE BONGBATIA,5031058,5031
EP TAMEKA,5031059,5031
CABANE DE BAMBULE,5031060,5031
CABANE DE BANGALUMA,5031061,5031
CABANE DE BANGOMBI,5031062,5031
CABANE KELA,5031063,5031
E.P. MAKADA,5031064,5031
CABANE DE KPEBELE,5031065,5031
CENTRE DE SANTE TITULE 2,5031066,5031
ITP ZIMA,5031067,5031
CABANE DE BAYANGE,5031068,5031
INST. ANDOMA,5031069,5031
CABANE DE MALENGWIA,5031070,5031
E.P. MALINGWIA,5031071,5031
CABANE DE BOGBAZE,5031072,5031
EP FARAYI,5031073,5031
CABANE DE BONGBOKPOLE,5031074,5031
E.P. MOKENI,5031075,5031
EP MANGBAU,5031076,5031
E.P. APONZA,5031077,5031
BABAA,5031078,5031
CABANE DE BAGOGO,5031079,5031
CABANE DE BONZANGOLA,5031080,5031
E.P. BOGATA,5031081,5031
CABANE DE BONGBONGO,5031082,5031
E.P. BANTA KOTO,5031083,5031
CABANE DE BAMBOLE,5031084,5031
CABANE DE BOSODE,5031085,5031
CABANE DE BONGBEME,5031086,5031
CABANE DE BODAKPWA,5031087,5031
CABANE DE BOMBIDISI,5031088,5031
E.P. GONGWA,5031089,5031
CABANE DE MAMBOLI,5031090,5031
E.P. EPUMBA,5031091,5031
CABANE KPENGBE,5032002,5032
EP EBONGI,5032003,5032
EPO. MATUAME,5032005,5032
"EP, BUNDUKI",5032006,5032
CABANE  BOLIBE,5032008,5032
CABANE DE GARE MAWA,5032009,5032
E.P. BONZENGO,5032010,5032
INSTITUT   MONZEMBE,5032011,5032
INSTITUT  LONGONYA,5032012,5032
EP ABIBI2,5032014,5032
CENTRE DE SANTE BOGANGA,5032016,5032
EP. TSHIMBI,5032017,5032
EP. ZAKI,5032018,5032
CABANE BOGBUTA,5032019,5032
POSTE DE SANTE BATSHIMBI,5032020,5032
EP BOKALAKA,5032021,5032
EP BOMBONGOLO,5032022,5032
EP MUMA/PANZAKA,5032023,5032
E.P. GINE,5032026,5032
PANZAKA,5032027,5032
CABANE BOGBANZI 1,5032028,5032
E.P. BALA,5032029,5032
CABANE DE BOMBOTOMBO,5032030,5032
EP. MUMA II,5032031,5032
DIMELI,5032032,5032
EP. DENGWA,5032034,5032
EP. TAMBALA,5032035,5032
EP. NAMBWA,5032036,5032
BONGBONDOLO,5032037,5032
CABANE   BALISI,5032038,5032
CABANE SONGO,5032039,5032
EP. KAPALA,5032040,5032
BOGBOMA,5032041,5032
CABANE DE BOYELE,5032042,5032
INST. MOTULE,5032043,5032
CABANE EKWA,5032045,5032
E.P.BINZI,5032046,5032
EP MALIBO,5032047,5032
EP. SIBO,5032049,5032
CABANE LINGO 1,5032050,5032
CASE CHEF DU VILLAGE,5032051,5032
E.P. LIBOGO,5032052,5032
E.P. YALANGA,5032053,5032
E.P DEBI,5032054,5032
CENTRE DE SANTE,5032055,5032
E.P.KOMBO,5032057,5032
EP NZILO,5032058,5032
"EP, NAMBIA",5032059,5032
POSTE DE SANTE,5032060,5032
EP.AKETI/AMBONGA,5032061,5032
CABANE DE AMONDO,5032062,5032
CABANE DE BOBENGA,5032064,5032
EP APALATA,5032065,5032
CABANE DE BODUMBE,5032066,5032
CABANE DE SELELE,5032067,5032
CABANE MADOKA I,5032068,5032
E.P. ELONGO,5032069,5032
CABANE  MOBOKOTO,5032070,5032
E.P. WELA,5032072,5032
CABANE MADOKA I,5032073,5032
CABANE DE GBANDEI,5032074,5032
EP. ANDIA,5032075,5032
CABANE BOTAMBA,5032076,5032
E.P PESANA,5032077,5032
EP LINGO,5032078,5032
EP.LINGOLO,5032079,5032
CABANE DE GENZA,5032080,5032
CABANE MADOMBI,5032081,5032
CABANE ALIGNE,5032082,5032
E.P. AHAUPA,5032083,5032
E.P. AKUMA,5032084,5032
E.P.O. EKUKULU,5032085,5032
"""""INSTITUT D"""""""" IBEMBO""""",5032086,5032
CABANE AZANDE,5032088,5032
CABANE DE LIKATI,5032089,5032
EP WANDU,5032090,5032
EP. KUMBOWO,5032091,5032
CABANE DE ITIMBIRI I,5032092,5032
EP LIKOTI,5032093,5032
EP. LINDI,5032094,5032
EP. MANGINDANGINDA,5032095,5032
EP. MAWAY,5032096,5032
EPO. FIMBO,5032097,5032
INST. MBOLI EPELE,5032098,5032
INSTITUT BETAKUMU,5032099,5032
CABANE  BANDALI,5033001,5033
EP FAKULA,5033002,5033
MONGA I,5033003,5033
INST. YANZERRET,5033004,5033
CENTRE DE SANTE BIASU,5033005,5033
EP KANZAWI,5033007,5033
EP. BANGALAMA,5033009,5033
EP. LIKITI,5033010,5033
CENTRE DE SANTE SOMBE,5033012,5033
E.P. MENGI,5033013,5033
EP SOMBE,5033014,5033
INSTITUT GIKILA,5033015,5033
EP. KASSA NZAMA,5033016,5033
CABANE DE LENGO,5033017,5033
E.P BOCHECHELE,5033019,5033
EP GBELENGA,5033021,5033
EP LAGA,5033022,5033
EP LUBA NZERET,5033023,5033
POSTE DE SANTE NZONGBO,5033024,5033
CABANE BAGINE,5033025,5033
"E,P, SOA",5033026,5033
EP NDU,5033027,5033
CABANE DE BISANGU,5033028,5033
CABANE DE KPUKPULE,5033029,5033
E.P. SIMISI,5033030,5033
EP.DONGOBE,5033031,5033
E.P. KOY,5033032,5033
E.P. NGBA NDENI,5033033,5033
CABANE DE BAKIA,5033034,5033
CENTRE DE SANTE MBOLI,5033035,5033
E.P. MUTUNGULU,5033036,5033
CABANE DE BAYE,5033037,5033
CABANE DE KPETE/ EP. KPETE,5033038,5033
COMPLEXE SCOLAIRE DASILVA,5033039,5033
EP. BENDU,5033040,5033
CABANE DE NGBANGA,5033041,5033
EP GBIAVO,5033042,5033
CABANE DE GONA,5033043,5033
CENTRE DE SANTE KPETE,5033044,5033
CABANE DE LALU,5033045,5033
EP. FUNEKE,5033046,5033
E.P DAOLE,5033047,5033
E.P LIYO,5033048,5033
CABANE DE LYANYA,5033049,5033
E.P. BANGBI,5033050,5033
CABANE DE KPAMIA,5033051,5033
"""""EP. D""""""""EXCELLENCE""""",5033052,5033
CABANE DE USUMO,5033053,5033
CABANE DE YAKPASILA,5033054,5033
CABANE DE YAKPASILA II,5033055,5033
E.P NAMBIA,5033057,5033
E.P. BULUMASI,5033058,5033
EP ADAMA,5033059,5033
EP HALAHULU,5033060,5033
SUCCURSALE NAMBALA,5033061,5033
E.P. ZILEPIA,5033062,5033
EP BANGA,5033063,5033
CABANE DE BADAY,5033064,5033
CABANE DE DEKWA,5033065,5033
EP BULUMASI,5033066,5033
CABANE BANGILIWI,5033067,5033
E.P. ROA,5033069,5033
EP GAZILI,5033070,5033
EP GBIAZELE,5033071,5033
CABANE DE KENZU,5033072,5033
CABANE DE LIKANGO,5033073,5033
CABANE DE INGASU,5033076,5033
CABANE DE NZATI,5033077,5033
E.P. 1 SO,5033078,5033
CABANE DE MUYALA,5033079,5033
E.P. BAGBENI,5033080,5033
INTITUT BAGBENI,5033081,5033
CABANE DE NGBANZI,5033082,5033
CABANE DE SASA,5033083,5033
E.P. 2 SO,5033084,5033
EP. ZAMBABU,5033085,5033
E.P. NAMBAU,5033086,5033
CABANE DE MBELETU (GAMABIKA),5033087,5033
E.P.DEKULO,5033088,5033
EP. GURUDI,5033089,5033
E.P. NGAMA,5033090,5033
CABANE DE BARUTI,5033091,5033
CABANE NANGBA,5033092,5033
CENTRE DE SANTE DEKERE,5033094,5033
E.P. MALUGA,5033095,5033
BAZUMA,5033096,5033
"EP, MASABE",5033098,5033
EP. SUCCURSALE TATA SUNGUZA,5033099,5033
CS KPAKANA,5033101,5033
POSTE DE SANTE WIADA,5033102,5033
EP MANZALI,5033105,5033
CABANE DE KIBANGALA,5033106,5033
INSTITUT LWANGA,5033109,5033
CABANE,5033110,5033
E.P. KPANANGBA,5033111,5033
EP GAMATELI,5033112,5033
E.P AHILO,5033113,5033
E.P. GBIANDE,5033114,5033
EP. PALANGI,5033115,5033
CABANE SINANGBA,5033116,5033
GINGIE/EFOLU,5033117,5033
CABANE DE ZAKILA,5033118,5033
CABANE DE BOBETEA,5033119,5033
CENTRE DE SANTE EBALAKA,5033120,5033
CABANE DE BODUNGUNA,5033121,5033
CABANE DE BOKUSI,5033122,5033
CABANE DE BONDILA,5033124,5033
EP. EGANDA,5033126,5033
EP GELENGA,5033128,5033
EP MANZALI,5033129,5033
CABANE DE BAMELA,5034001,5034
E.P NGINDO,5034002,5034
EP DUSA,5034003,5034
E.P. LISALA,5034004,5034
E.P PEDENGU,5034005,5034
E.P. MBABI,5034006,5034
EP EBALE,5034007,5034
E.P WOLIMO,5034008,5034
E.P. BIPI,5034009,5034
E.P. MBIBILI,5034010,5034
CABANE DE MBOTI III,5034011,5034
E.P ZAMOY,5034012,5034
CABANE DEBU,5034013,5034
EP LIWOLO,5034014,5034
E.P. NGBALINDIE,5034015,5034
CABANE DE MAKPOYO,5034016,5034
CABANE DE SALU,5034017,5034
CABANE DE BANGU,5034018,5034
CABANE DE ILO,5034019,5034
CABANE ULIMA,5034020,5034
CABANE DE BANDUNDU,5034021,5034
E.P. MATINDI,5034022,5034
INSTITUT ASSA,5034023,5034
CABANE MANAMBOLI,5034024,5034
E.P BATIKALENGBE,5034025,5034
E.P. DIGBA,5034026,5034
CABANE DE KAGILI,5034027,5034
EP ANGO,5034028,5034
CABANE DE HIKPILO,5034029,5034
E.P MAKPOYO,5034030,5034
EP IKADIA,5034031,5034
CABANE DE BASAPE,5034032,5034
CABANE DE NAMBAGU,5034033,5034
CABANE HOKO L,5034034,5034
E.P. MOPOY,5034035,5034
EP. MBOLI,5034036,5034
E.P. YASANA,5034037,5034
CABANE MBODI,5034038,5034
E.P MIKA,5034039,5034
E.P NAKPIO,5034040,5034
CABANE MANGBANGA,5034041,5034
E.P SAMONGU,5034042,5034
E.P. DINDO,5034043,5034
E.P NDUKA,5034044,5034
CABANE MONVOI,5034045,5034
E.P. BUYE,5034046,5034
CABANE DE BAMUDANGA,5034047,5034
CABANE DE BANDUELI,5034048,5034
CABANE DE TUBU,5034049,5034
E.P. NGBAPIA,5034050,5034
CABANE DE LOGI LOGI,5034051,5034
E.P. DISOLO,5034052,5034
CABANE DE LAU,5034053,5034
EP NANZUO,5034054,5034
EP YAMBONDO,5034055,5034
E.P. NEMBOKPA,5035001,5035
EP ATODJA,5035002,5035
E.P. AMONYETO,5035003,5035
BABWENGE,5035005,5035
CABANE DE BAGBOY,5035006,5035
CABANE DE MANGELE II,5035007,5035
CABANE DE BIMA,5035008,5035
CABANE NEBANGUMA,5035009,5035
E.P. KANA,5035010,5035
E.P. MASIOPA,5035011,5035
E.P. NEBENGBO,5035012,5035
CABANE DE MAMBEMBE,5035013,5035
EP MBINA,5035014,5035
E.P. II BEBANDRE,5035015,5035
E.P. ONGOSA,5035016,5035
INSTITUT NGBASABI,5035017,5035
PLANTADEM,5035018,5035
CABANE DE KANA-MOKE,5035019,5035
CABANE DE BONGENGE,5035020,5035
CABANE DE BOTANI,5035021,5035
E.P. ANZELA,5035022,5035
BUA,5035023,5035
E.P BEKOMONAKWASINA,5035024,5035
E.P. MONGBAYA,5035025,5035
E.P. BAMBE / LEBO,5035026,5035
E.P. GASENDE,5035027,5035
CABANE DE AMOKUMA III,5035028,5035
CABANE DE AMOKUMA IV,5035029,5035
AMUKUMA V,5035030,5035
E.P. GAZA,5035031,5035
CABANE DE BAKANGO I,5035032,5035
MALENGOYA BAC,5035033,5035
E.P. KUDE,5035034,5035
CABANE DE BABOYO II,5035035,5035
NGBUNGUMU/BOBITA,5035036,5035
EP. TALINABUPATO,5035037,5035
E.P. DEMBIA,5035038,5035
CABANE DE BOKEA,5035039,5035
E.P. BOBITA,5035040,5035
CABANE DE BULIAKANDA,5035041,5035
CABANE DE BUTA II,5035042,5035
E.P. ASEGALA,5035043,5035
ENKOLOPONGE/ BUTA I,5035044,5035
CABANE BABODE I,5035045,5035
CABANE BASILINGA,5035046,5035
E.P. KPODOGE,5035047,5035
E.P. ZULULU,5035049,5035
CABANE BAMBULE,5035050,5035
EP SOPI,5035051,5035
INST.NEBASA,5035052,5035
CABANE DE BULENDENGE,5035053,5035
CABANE DE GBOWE,5035054,5035
EP. BAMBILI,5035055,5035
INST. TECH. COM. DINGILA,5035056,5035
INSTITUT LAMANNE,5035057,5035
CABANE DE BONGBOLO,5035058,5035
CABANE DE BONGBOLO I,5035059,5035
CABANE DE TOBOLA II,5035060,5035
E.P DIANGILI,5035061,5035
E.P. 2 KOLE,5035062,5035
EP EMELEMEKIA,5035063,5035
ITA MAKONGO,5035064,5035
CABANE DE BADOMBI,5035066,5035
CABANE DE BAMBULE,5035067,5035
CABANE DE BULIAGABA,5035068,5035
E.P. BOBAGALA,5035069,5035
E.P. MOLAMBI,5035070,5035
E.P. MABODO,5035071,5035
CABANE DE BANZIA,5035072,5035
E.P. BAMBAKOLE,5035073,5035
E.P. BISONGO,5035074,5035
EP. LOKO / ANGA,5035075,5035
CABANE DE BAMBULE,5035076,5035
E.P. BAMBAKOLE,5035077,5035
E.P. BANVABE,5035078,5035
E.P. KOPI,5035079,5035
E.P MBONGO,5035080,5035
E.P. BADILI,5035081,5035
E.P. NAKPAZADA,5035082,5035
CABANE DE BANGOGUO,5035084,5035
CABANE DE NEBASA,5035085,5035
EP NAKPAZADHA,5035086,5035
E.P.MATALE,5035087,5035
E.P. KPONE,5035088,5035
CABANE DE BOBONGONO II,5035089,5035
E.P. NEMOYATO,5035090,5035
E.P. NGBANDEA,5035091,5035
E.P. ANDU,5035092,5035
BONGIDE,5035093,5035
CABANE DE BODWASELE,5035094,5035
CABANE DE LUMUMBA,5035095,5035
E.P. 2 BIMA,5035096,5035
E.P. ANZANGE,5035097,5035
COMPLEXE SCOLAIRE LA JOIE,5035098,5035
CABANE DE FOYER SOCIAL,5035099,5035
E.P. 1 ENKOLO PANGONGO,5035100,5035
CABANE DE MUNDOGI,5036001,5036
CENTRE DE SANTE AZAPANE,5036002,5036
E.P. 1 BIMA,5036003,5036
E.P GWOBO II,5036004,5036
ABOSEDZE,5036005,5036
BADZANDALA,5036006,5036
CABANE BADZANDALA,5036007,5036
E.P. MBIRI,5036008,5036
CABANE DE BANGBOKO,5036009,5036
E.P JOSEPHINE,5036010,5036
BAGBWE,5036011,5036
EP BANGBA,5036012,5036
EP KISANGA,5036013,5036
E.P. NERAKA,5036014,5036
E.P. NENZEPIDA,5036015,5036
DOLIA,5036016,5036
CABANE DE BANGBOLUYE,5036017,5036
INSTITUT NYAKPU,5036019,5036
E.P. MAWA NAO,5036020,5036
EP EKEBERU,5036021,5036
POSTE MALOMBIDA,5036022,5036
CABANE DE BANDA,5036023,5036
EP. BAZO,5036024,5036
EP. MAWA NGAITO,5036025,5036
CABANE DE MOLANGI,5036026,5036
CABANE DE NEBUNE,5036027,5036
CABANE DE NENGIA,5036028,5036
CABANE DE NENGIA,5036029,5036
E.P. MONDIKI,5036030,5036
CABANE DE YENGEIME,5036032,5036
MABANGA,5036033,5036
E.P.A. KEMBISA,5036034,5036
EP NZINGBA,5036035,5036
E.P. MAPUMBA,5036036,5036
E.P. BANGALE,5036038,5036
E.P. EPI,5036039,5036
E.P. AKA,5036040,5036
EP MAZUGBU,5036043,5036
CABANE DE BANDELE,5036044,5036
CABANE DE BANGILE BIPALA,5036045,5036
CABANE DE BODO,5036047,5036
EP. SEKI,5036050,5036
CABANE DE MAYA,5036051,5036
EP. MADZURULU,5036052,5036
POSTE DE SANTE BOSSO,5036054,5036
EP PKO,5036055,5036
INSTITUT MELINDA,5036056,5036
EP BAMADI,5036057,5036
EP KAMASIDU,5036058,5036
E.P. NGUMA,5036059,5036
EP NADAU,5036060,5036
POSTE DE SANTE KUMA,5036061,5036
